SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
SO61910,1,1
SO61911,1,1
SO61912,10,4
SO61913,1,1
SO61914,3,2
SO61915,10,4
SO61918,10,4
SO61919,6,3
SO61920,15,5
SO61921,3,2
SO61922,10,4
SO61923,3,2
SO61924,3,2
SO61925,3,2
SO61926,1,1
SO61927,1,1
SO61928,1,1
SO61929,1,1
SO61930,3,2
SO61931,3,2
SO61932,6,3
SO61933,6,3
SO61934,6,3
SO61935,3,2
SO61936,1,1
SO61937,1,1
SO61938,1,1
SO61939,2,2
SO61940,3,2
SO61941,12,6
SO61942,3,2
SO61943,3,2
SO61945,3,2
SO61946,10,4
SO61947,1,1
SO61948,3,2
SO61949,6,4
SO61950,6,3
SO61952,10,4
SO61953,15,5
SO61955,6,3
SO61956,15,5
SO61957,6,3
SO61958,10,4
SO61960,10,4
SO61961,6,4
SO61962,12,6
SO61964,20,8
SO61965,3,2
SO61966,3,2
SO61967,3,2
SO61968,6,3
SO61969,10,4
SO61970,6,3
SO61971,20,8
SO61972,2,2
SO61973,6,3
SO61974,6,3
SO61975,6,4
SO61976,6,3
SO61977,10,4
SO61978,3,2
SO61979,6,3
SO61980,10,4
SO61981,6,3
SO61982,3,2
SO61983,3,2
SO61984,3,2
SO61985,3,2
SO61986,10,4
SO61987,6,3
SO61988,3,2
SO61989,3,2
SO61990,1,1
SO61991,10,4
SO61992,1,1
SO61993,1,1
SO61994,1,1
SO61995,3,2
SO61996,3,2
SO61997,3,2
SO61998,1,1
SO61999,12,6
SO62000,6,3
SO62001,3,2
SO62002,15,5
SO62003,10,4
SO62004,12,6
SO62005,6,3
SO62006,6,3
SO62007,1,1
SO62009,12,6
SO62010,10,4
SO62011,6,4
SO62012,10,4
SO62013,6,3
SO62014,1,1
SO62016,10,4
SO62018,1,1
SO62020,12,6
SO62021,6,3
SO62022,2,2
SO62023,3,2
SO62024,6,4
SO62025,1,1
SO62026,1,1
SO62027,1,1
SO62028,1,1
SO62029,1,1
SO62030,1,1
SO62031,3,2
SO62032,1,1
SO62034,6,3
SO62036,6,3
SO62037,3,2
SO62038,12,6
SO62039,2,2
SO62040,6,3
SO62041,12,6
SO62042,6,3
SO62043,10,4
SO62044,3,2
SO62045,12,6
SO62047,1,1
SO62048,3,2
SO62049,1,1
SO62050,1,1
SO62051,12,6
SO62052,10,4
SO62053,6,3
SO62054,12,6
SO62055,3,2
SO62056,1,1
SO62057,3,2
SO62058,3,2
SO62059,3,2
SO62060,10,4
SO62061,6,3
SO62062,6,3
SO62063,3,2
SO62064,6,4
SO62065,1,1
SO62066,20,8
SO62067,3,2
SO62068,20,8
SO62069,10,4
SO62070,6,3
SO62071,1,1
SO62072,6,3
SO62073,12,6
SO62075,6,4
SO62076,3,2
SO62078,3,2
SO62079,10,4
SO62081,10,4
SO62082,10,4
SO62084,3,2
SO62085,3,2
SO62087,15,5
SO62088,1,1
SO62089,2,2
SO62090,1,1
SO62091,6,3
SO62092,10,4
SO62093,6,4
SO62094,1,1
SO62096,1,1
SO62097,6,3
SO62098,3,2
SO62099,10,4
SO62100,3,2
SO62101,12,6
SO62102,6,3
SO62103,1,1
SO62104,20,8
SO62105,6,3
SO62106,1,1
SO62107,3,2
SO62108,3,2
SO62110,1,1
SO62111,1,1
SO62112,3,2
SO62113,1,1
SO62114,12,6
SO62115,10,4
SO62116,3,2
SO62117,6,4
SO62118,6,3
SO62119,6,3
SO62120,1,1
SO62121,3,2
SO62122,6,3
SO62123,6,3
SO62124,10,4
SO62125,3,2
SO62126,1,1
SO62127,6,3
SO62128,10,4
SO62129,15,5
SO62130,6,3
SO62131,3,2
SO62132,6,3
SO62133,20,8
SO62136,10,4
SO62137,3,2
SO62138,12,6
SO62139,3,2
SO62140,15,5
SO62143,1,1
SO62144,3,2
SO62145,1,1
SO62147,3,2
SO62148,20,8
SO62150,15,5
SO62151,12,6
SO62154,6,3
SO62155,12,6
SO62158,3,2
SO62159,1,1
SO62160,12,6
SO62161,6,4
SO62162,6,3
SO62163,1,1
SO62164,1,1
SO62165,1,1
SO62166,1,1
SO62167,3,2
SO62168,2,2
SO62169,1,1
SO62170,1,1
SO62171,2,2
SO62172,3,2
SO62174,10,4
SO62175,3,2
SO62176,6,3
SO62177,10,4
SO62179,1,1
SO62180,1,1
SO62181,10,4
SO62182,3,2
SO62183,6,3
SO62184,3,2
SO62185,6,3
SO62186,6,3
SO62187,3,2
SO62188,2,2
SO62189,3,2
SO62190,3,2
SO62191,6,3
SO62192,3,2
SO62193,3,2
SO62194,3,2
SO62195,3,2
SO62196,3,2
SO62197,3,2
SO62198,10,4
SO62199,3,2
SO62200,6,3
SO62201,3,2
SO62202,1,1
SO62203,6,3
SO62204,3,2
SO62205,3,2
SO62206,1,1
SO62207,6,3
SO62208,21,6
SO62209,3,2
SO62210,21,6
SO62211,6,3
SO62213,15,5
SO62214,12,6
SO62215,1,1
SO62216,20,8
SO62217,3,2
SO62220,3,2
SO62221,1,1
SO62222,3,2
SO62224,10,4
SO62225,3,2
SO62226,12,6
SO62227,3,2
SO62228,3,2
SO62229,10,4
SO62231,3,2
SO62232,10,4
SO62233,1,1
SO62234,3,2
SO62235,3,2
SO62237,3,2
SO62238,1,1
SO62239,2,2
SO62241,3,2
SO62242,1,1
SO62243,10,4
SO62244,15,5
SO62245,3,2
SO62246,3,2
SO62247,3,2
SO62248,1,1
SO62250,2,2
SO62251,15,5
SO62252,10,4
SO62253,10,4
SO62254,6,3
SO62255,3,2
SO62256,1,1
SO62257,6,3
SO62258,3,2
SO62259,3,2
SO62260,3,2
SO62261,3,2
SO62262,3,2
SO62263,6,4
SO62264,12,6
SO62265,3,2
SO62266,3,2
SO62267,3,2
SO62268,3,2
SO62269,3,2
SO62270,6,3
SO62271,12,6
SO62272,6,3
SO62273,3,2
SO62276,15,5
SO62277,3,2
SO62279,20,8
SO62280,3,2
SO62281,6,3
SO62282,12,6
SO62283,10,4
SO62285,3,2
SO62286,6,3
SO62287,6,4
SO62288,3,2
SO62289,3,2
SO62290,3,2
SO62291,10,4
SO62292,12,6
SO62293,20,8
SO62294,30,10
SO62295,10,4
SO62296,1,1
SO62297,6,3
SO62298,15,5
SO62299,6,3
SO62300,3,2
SO62301,3,2
SO62302,15,5
SO62304,6,3
SO62305,1,1
SO62306,6,3
SO62307,3,2
SO62308,1,1
SO62309,3,2
SO62310,3,2
SO62311,3,2
SO62312,3,2
SO62313,1,1
SO62314,1,1
SO62315,6,3
SO62316,6,4
SO62317,3,2
SO62318,1,1
SO62319,12,6
SO62320,6,3
SO62321,1,1
SO62322,10,4
SO62323,6,3
SO62324,10,4
SO62325,6,3
SO62326,3,2
SO62327,6,3
SO62328,6,3
SO62329,6,4
SO62330,3,2
SO62331,10,4
SO62332,3,2
SO62333,3,2
SO62334,12,6
SO62336,15,5
SO62337,18,9
SO62340,10,4
SO62341,15,5
SO62343,1,1
SO62344,10,4
SO62347,6,3
SO62348,6,3
SO62349,1,1
SO62350,3,2
SO62351,6,3
SO62352,6,3
SO62353,3,2
SO62354,3,2
SO62355,6,3
SO62356,3,2
SO62357,3,2
SO62358,10,4
SO62359,3,2
SO62360,3,2
SO62361,1,1
SO62362,3,2
SO62363,1,1
SO62364,20,8
SO62365,10,4
SO62366,3,2
SO62367,1,1
SO62368,3,2
SO62369,3,2
SO62370,3,2
SO62371,3,2
SO62372,6,3
SO62373,3,2
SO62374,3,2
SO62375,1,1
SO62376,6,3
SO62377,15,5
SO62378,6,3
SO62379,6,4
SO62380,10,4
SO62381,15,5
SO62382,3,2
SO62384,42,12
SO62385,15,5
SO62386,1,1
SO62387,15,5
SO62388,20,8
SO62391,10,4
SO62392,6,3
SO62393,1,1
SO62394,15,5
SO62395,10,4
SO62396,1,1
SO62397,6,3
SO62398,10,4
SO62399,1,1
SO62400,3,2
SO62401,1,1
SO62402,6,3
SO62403,3,2
SO62404,3,2
SO62405,1,1
SO62407,10,4
SO62408,10,4
SO62409,10,4
SO62410,10,4
SO62411,1,1
SO62412,6,3
SO62413,3,2
SO62414,6,3
SO62415,3,2
SO62416,10,4
SO62417,1,1
SO62418,6,3
SO62419,1,1
SO62420,3,2
SO62421,3,2
SO62422,3,2
SO62423,1,1
SO62424,3,2
SO62425,10,4
SO62426,10,4
SO62427,10,4
SO62428,3,2
SO62429,12,6
SO62430,1,1
SO62431,3,2
SO62432,6,3
SO62433,6,3
SO62434,15,5
SO62435,6,3
SO62436,30,10
SO62437,10,4
SO62438,10,4
SO62439,6,3
SO62440,1,1
SO62441,3,2
SO62442,20,8
SO62443,10,4
SO62445,30,10
SO62446,10,4
SO62447,15,5
SO62448,3,2
SO62449,6,3
SO62450,10,4
SO62451,12,6
SO62452,3,2
SO62453,1,1
SO62454,3,2
SO62455,3,2
SO62458,6,4
SO62459,1,1
SO62460,12,6
SO62462,18,9
SO62463,10,4
SO62464,12,6
SO62466,18,9
SO62467,15,5
SO62469,3,2
SO62471,6,3
SO62472,6,3
SO62473,1,1
SO62474,3,2
SO62475,12,6
SO62476,3,2
SO62477,3,2
SO62478,1,1
SO62479,6,3
SO62480,3,2
SO62483,1,1
SO62484,1,1
SO62485,6,3
SO62486,3,2
SO62487,3,2
SO62488,10,4
SO62489,3,2
SO62490,3,2
SO62491,3,2
SO62492,1,1
SO62493,3,2
SO62494,3,2
SO62495,6,4
SO62496,3,2
SO62497,1,1
SO62498,1,1
SO62499,2,2
SO62500,10,4
SO62501,15,5
SO62502,3,2
SO62503,3,2
SO62504,3,2
SO62505,6,3
SO62506,6,3
SO62507,20,8
SO62508,1,1
SO62509,3,2
SO62510,10,4
SO62511,3,2
SO62513,1,1
SO62514,10,4
SO62515,12,6
SO62516,10,4
SO62517,3,2
SO62518,20,8
SO62519,12,6
SO62520,6,3
SO62522,1,1
SO62524,10,4
SO62525,3,2
SO62527,3,2
SO62530,3,2
SO62531,3,2
SO62532,1,1
SO62533,1,1
SO62534,1,1
SO62535,6,3
SO62536,3,2
SO62537,6,3
SO62538,6,3
SO62539,1,1
SO62540,10,4
SO62541,20,8
SO62542,1,1
SO62543,3,2
SO62544,6,3
SO62545,6,3
SO62547,3,2
SO62548,10,4
SO62549,3,2
SO62551,2,2
SO62552,6,4
SO62553,3,2
SO62554,3,2
SO62555,6,4
SO62556,6,3
SO62557,6,3
SO62558,10,4
SO62559,10,4
SO62560,3,2
SO62562,10,4
SO62563,10,4
SO62564,15,5
SO62565,12,6
SO62566,10,4
SO62567,6,3
SO62568,3,2
SO62569,10,4
SO62570,3,2
SO62572,10,4
SO62574,10,4
SO62575,10,4
SO62576,1,1
SO62577,3,2
SO62579,6,3
SO62581,12,6
SO62582,3,2
SO62583,3,2
SO62584,1,1
SO62585,1,1
SO62586,1,1
SO62587,15,5
SO62588,6,4
SO62589,6,4
SO62590,6,3
SO62591,3,2
SO62592,3,2
SO62593,1,1
SO62594,6,3
SO62595,6,3
SO62596,2,2
SO62597,10,4
SO62598,10,4
SO62599,3,2
SO62600,1,1
SO62601,3,2
SO62602,3,2
SO62603,3,2
SO62604,1,1
SO62605,10,4
SO62606,6,3
SO62608,3,2
SO62609,10,4
SO62610,6,3
SO62611,3,2
SO62612,3,2
SO62613,6,3
SO62616,3,2
SO62617,20,8
SO62618,6,4
SO62619,20,8
SO62620,6,3
SO62621,6,4
SO62622,10,4
SO62623,10,4
SO62624,6,3
SO62625,6,3
SO62626,1,1
SO62628,1,1
SO62629,1,1
SO62630,3,2
SO62631,6,3
SO62632,1,1
SO62633,1,1
SO62634,6,4
SO62635,1,1
SO62636,1,1
SO62637,1,1
SO62638,1,1
SO62639,20,8
SO62640,10,4
SO62641,10,4
SO62642,15,5
SO62643,1,1
SO62644,3,2
SO62645,10,4
SO62646,3,2
SO62647,2,2
SO62648,10,4
SO62649,1,1
SO62650,6,3
SO62651,3,2
SO62652,3,2
SO62653,10,4
SO62654,3,2
SO62655,1,1
SO62656,6,3
SO62657,12,6
SO62658,10,4
SO62659,3,2
SO62660,10,4
SO62661,6,3
SO62662,10,4
SO62663,10,4
SO62664,6,4
SO62665,3,2
SO62666,10,4
SO62667,10,4
SO62668,10,4
SO62669,1,1
SO62670,3,2
SO62671,10,4
SO62672,6,3
SO62673,1,1
SO62674,1,1
SO62675,6,3
SO62676,6,3
SO62677,10,4
SO62678,10,4
SO62679,3,2
SO62680,20,8
SO62681,6,4
SO62682,21,6
SO62684,20,8
SO62685,20,8
SO62686,10,4
SO62687,3,2
SO62689,6,3
SO62690,6,4
SO62691,1,1
SO62692,10,4
SO62693,6,3
SO62694,18,9
SO62695,3,2
SO62696,1,1
SO62697,3,2
SO62698,3,2
SO62699,1,1
SO62700,6,3
SO62702,6,3
SO62703,1,1
SO62704,1,1
SO62705,3,2
SO62706,3,2
SO62707,3,2
SO62708,3,2
SO62709,6,3
SO62710,1,1
SO62711,3,2
SO62712,6,3
SO62713,3,2
SO62714,1,1
SO62715,3,2
SO62716,3,2
SO62717,1,1
SO62718,12,6
SO62719,3,2
SO62720,3,2
SO62721,3,2
SO62722,1,1
SO62723,10,4
SO62724,3,2
SO62725,3,2
SO62726,6,3
SO62727,6,3
SO62728,3,2
SO62729,6,3
SO62730,3,2
SO62731,12,6
SO62732,6,3
SO62733,1,1
SO62734,6,3
SO62735,10,4
SO62736,6,3
SO62737,15,5
SO62738,3,2
SO62739,1,1
SO62740,6,3
SO62742,1,1
SO62743,6,4
SO62744,20,8
SO62745,10,4
SO62746,10,4
SO62748,18,9
SO62749,1,1
SO62751,6,3
SO62752,3,2
SO62753,3,2
SO62754,1,1
SO62755,6,4
SO62756,3,2
SO62757,1,1
SO62758,3,2
SO62759,2,2
SO62760,1,1
SO62761,3,2
SO62762,3,2
SO62763,3,2
SO62764,3,2
SO62766,20,8
SO62768,1,1
SO62770,3,2
SO62771,3,2
SO62772,1,1
SO62773,3,2
SO62774,6,3
SO62775,6,3
SO62776,10,4
SO62777,6,3
SO62778,3,2
SO62779,3,2
SO62780,3,2
SO62781,6,3
SO62782,1,1
SO62783,1,1
SO62784,10,4
SO62785,3,2
SO62786,6,4
SO62787,3,2
SO62788,3,2
SO62789,6,3
SO62790,3,2
SO62791,1,1
SO62792,3,2
SO62793,3,2
SO62794,3,2
SO62795,3,2
SO62796,3,2
SO62797,3,2
SO62798,3,2
SO62799,6,3
SO62800,3,2
SO62801,3,2
SO62802,6,3
SO62803,10,4
SO62804,15,5
SO62807,10,4
SO62808,6,3
SO62809,12,6
SO62811,12,6
SO62813,18,9
SO62814,20,8
SO62816,3,2
SO62819,3,2
SO62820,6,3
SO62821,3,2
SO62822,1,1
SO62823,1,1
SO62824,1,1
SO62825,12,6
SO62826,6,4
SO62827,6,3
SO62828,6,3
SO62829,3,2
SO62830,6,3
SO62831,6,3
SO62832,6,3
SO62833,6,3
SO62834,3,2
SO62836,3,2
SO62837,3,2
SO62838,6,3
SO62839,3,2
SO62840,10,4
SO62841,12,6
SO62842,15,5
SO62843,1,1
SO62844,3,2
SO62845,3,2
SO62846,12,6
SO62847,12,6
SO62848,6,4
SO62849,1,1
SO62850,6,3
SO62851,3,2
SO62853,6,3
SO62854,6,3
SO62855,10,4
SO62856,6,3
SO62857,12,6
SO62858,6,3
SO62860,6,3
SO62861,6,3
SO62863,10,4
SO62864,3,2
SO62865,20,8
SO62866,20,8
SO62868,20,8
SO62869,6,3
SO62870,6,3
SO62871,10,4
SO62872,10,4
SO62874,6,3
SO62875,10,4
SO62876,1,1
SO62877,1,1
SO62878,10,4
SO62879,6,3
SO62880,6,4
SO62881,3,2
SO62882,6,3
SO62884,1,1
SO62885,1,1
SO62886,20,8
SO62887,10,4
SO62888,1,1
SO62889,1,1
SO62890,1,1
SO62891,1,1
SO62892,1,1
SO62893,3,2
SO62894,6,3
SO62895,1,1
SO62896,15,5
SO62897,3,2
SO62898,15,5
SO62899,1,1
SO62900,1,1
SO62901,1,1
SO62902,1,1
SO62903,6,3
SO62904,6,3
SO62905,6,3
SO62906,3,2
SO62907,15,5
SO62908,3,2
SO62909,12,6
SO62910,3,2
SO62911,12,6
SO62913,1,1
SO62914,6,3
SO62915,10,4
SO62916,6,3
SO62917,1,1
SO62918,10,4
SO62919,10,4
SO62920,1,1
SO62921,1,1
SO62922,10,4
SO62923,6,3
SO62924,10,4
SO62925,6,4
SO62927,6,4
SO62929,10,4
SO62930,3,2
SO62931,6,3
SO62932,10,4
SO62933,10,4
SO62934,21,6
SO62935,10,4
SO62936,6,4
SO62938,10,4
SO62939,3,2
SO62940,3,2
SO62941,20,8
SO62942,3,2
SO62943,10,4
SO62944,3,2
SO62945,15,5
SO62946,1,1
SO62947,6,3
SO62948,1,1
SO62949,1,1
SO62950,6,3
SO62951,10,4
SO62952,12,6
SO62953,1,1
SO62954,20,8
SO62955,6,3
SO62956,6,3
SO62957,1,1
SO62958,3,2
SO62959,1,1
SO62960,6,3
SO62961,3,2
SO62962,6,3
SO62963,6,3
SO62964,3,2
SO62965,6,4
SO62966,6,3
SO62967,3,2
SO62968,1,1
SO62969,1,1
SO62970,6,3
SO62971,6,4
SO62972,3,2
SO62973,6,4
SO62974,6,3
SO62975,3,2
SO62976,3,2
SO62977,3,2
SO62978,6,3
SO62979,6,3
SO62980,3,2
SO62981,10,4
SO62982,12,6
SO62983,12,6
SO62984,28,7
SO62985,1,1
SO62986,12,6
SO62987,10,4
SO62989,3,2
SO62990,3,2
SO62991,1,1
SO62992,6,4
SO62994,15,5
SO62995,20,8
SO62996,10,4
SO62997,3,2
SO62999,6,3
SO63000,3,2
SO63001,6,3
SO63002,6,3
SO63003,1,1
SO63004,1,1
SO63005,6,3
SO63006,1,1
SO63007,1,1
SO63008,1,1
SO63009,1,1
SO63010,3,2
SO63011,3,2
SO63012,1,1
SO63013,2,2
SO63014,6,3
SO63015,10,4
SO63016,6,3
SO63017,15,5
SO63018,6,3
SO63019,6,3
SO63020,3,2
SO63021,6,3
SO63022,6,3
SO63023,6,3
SO63024,3,2
SO63025,3,2
SO63026,3,2
SO63027,10,4
SO63028,1,1
SO63029,1,1
SO63030,1,1
SO63031,3,2
SO63032,3,2
SO63033,6,3
SO63034,6,3
SO63035,1,1
SO63036,6,3
SO63037,3,2
SO63038,10,4
SO63039,6,3
SO63040,10,4
SO63041,3,2
SO63043,10,4
SO63044,6,4
SO63045,15,5
SO63046,1,1
SO63047,6,3
SO63048,10,4
SO63049,15,5
SO63051,6,4
SO63052,1,1
SO63053,6,4
SO63054,20,8
SO63056,3,2
SO63057,15,5
SO63058,6,4
SO63059,20,8
SO63060,10,4
SO63061,6,3
SO63062,10,4
SO63063,3,2
SO63064,1,1
SO63065,3,2
SO63066,3,2
SO63067,6,3
SO63068,6,3
SO63069,20,8
SO63070,6,4
SO63071,3,2
SO63072,3,2
SO63073,1,1
SO63074,3,2
SO63075,2,2
SO63076,6,3
SO63077,6,3
SO63078,3,2
SO63079,3,2
SO63080,6,3
SO63081,1,1
SO63082,6,3
SO63083,3,2
SO63084,1,1
SO63085,3,2
SO63086,3,2
SO63087,1,1
SO63088,3,2
SO63089,6,3
SO63090,6,3
SO63091,12,6
SO63092,1,1
SO63093,3,2
SO63094,10,4
SO63095,21,6
SO63096,10,4
SO63097,3,2
SO63098,18,9
SO63099,6,3
SO63100,63,18
SO63103,3,2
SO63106,15,5
SO63108,12,6
SO63109,6,3
SO63110,6,3
SO63111,10,4
SO63112,6,3
SO63114,20,8
SO63115,6,4
SO63116,12,6
SO63117,10,4
SO63294,1,1
SO63295,3,2
SO63296,10,4
SO63297,3,2
SO63298,10,4
SO63300,6,3
SO63301,6,3
SO63302,12,6
SO63303,1,1
SO63304,10,4
SO63305,3,2
SO63306,6,3
SO63307,3,2
SO63308,6,3
SO63309,6,3
SO63310,1,1
SO63311,3,2
SO63312,6,3
SO63313,3,2
SO63314,3,2
SO63315,6,3
SO63316,3,2
SO63317,3,2
SO63318,3,2
SO63319,6,3
SO63320,12,6
SO63321,6,3
SO63322,1,1
SO63323,1,1
SO63324,3,2
SO63325,3,2
SO63326,6,3
SO63327,6,3
SO63328,1,1
SO63329,6,3
SO63330,1,1
SO63331,6,3
SO63332,10,4
SO63333,10,4
SO63334,3,2
SO63335,3,2
SO63336,20,8
SO63337,10,4
SO63338,1,1
SO63339,10,4
SO63340,10,4
SO63341,6,3
SO63342,10,4
SO63343,3,2
SO63344,15,5
SO63346,3,2
SO63347,10,4
SO63348,10,4
SO63349,1,1
SO63350,15,5
SO63351,12,6
SO63352,10,4
SO63353,12,6
SO63354,18,9
SO63355,10,4
SO63356,12,6
SO63357,3,2
SO63358,10,4
SO63359,6,3
SO63360,3,2
SO63361,1,1
SO63363,3,2
SO63364,3,2
SO63365,1,1
SO63366,3,2
SO63368,6,3
SO63369,3,2
SO63370,3,2
SO63371,3,2
SO63373,1,1
SO63374,6,3
SO63375,6,3
SO63376,3,2
SO63378,6,3
SO63379,3,2
SO63380,3,2
SO63381,6,3
SO63382,3,2
SO63383,6,3
SO63384,1,1
SO63385,3,2
SO63386,6,3
SO63387,3,2
SO63388,1,1
SO63389,3,2
SO63390,6,3
SO63391,3,2
SO63392,3,2
SO63393,6,3
SO63394,1,1
SO63395,6,3
SO63396,6,3
SO63397,1,1
SO63398,6,3
SO63399,3,2
SO63400,1,1
SO63401,15,5
SO63402,1,1
SO63403,15,5
SO63404,12,6
SO63405,1,1
SO63406,3,2
SO63407,20,8
SO63408,10,4
SO63410,6,3
SO63411,3,2
SO63412,10,4
SO63413,18,9
SO63416,3,2
SO63417,6,3
SO63418,10,4
SO63419,6,3
SO63421,10,4
SO63422,1,1
SO63423,10,4
SO63424,12,6
SO63425,20,8
SO63426,6,3
SO63428,10,4
SO63429,3,2
SO63430,1,1
SO63431,6,3
SO63432,6,3
SO63433,1,1
SO63434,10,4
SO63435,6,3
SO63436,10,4
SO63437,3,2
SO63438,1,1
SO63439,3,2
SO63440,12,6
SO63442,3,2
SO63443,3,2
SO63444,3,2
SO63445,6,3
SO63446,1,1
SO63447,3,2
SO63448,1,1
SO63449,6,3
SO63450,3,2
SO63451,1,1
SO63452,3,2
SO63453,3,2
SO63454,1,1
SO63455,1,1
SO63456,6,3
SO63457,6,3
SO63458,12,6
SO63459,3,2
SO63460,6,3
SO63461,1,1
SO63462,10,4
SO63463,3,2
SO63464,6,3
SO63465,10,4
SO63466,6,3
SO63467,10,4
SO63468,12,6
SO63469,20,8
SO63470,10,4
SO63471,3,2
SO63472,6,3
SO63473,10,4
SO63474,10,4
SO63476,3,2
SO63477,6,3
SO63479,10,4
SO63481,3,2
SO63482,6,3
SO63483,12,6
SO63484,15,5
SO63486,3,2
SO63487,6,3
SO63488,12,6
SO63489,10,4
SO63490,20,8
SO63495,15,5
SO63496,1,1
SO63497,12,6
SO63498,3,2
SO63499,1,1
SO63500,1,1
SO63501,3,2
SO63502,2,2
SO63503,3,2
SO63504,6,3
SO63505,12,6
SO63507,1,1
SO63508,1,1
SO63509,10,4
SO63510,3,2
SO63511,1,1
SO63512,3,2
SO63513,6,3
SO63514,6,3
SO63515,6,3
SO63516,10,4
SO63517,3,2
SO63518,3,2
SO63519,15,5
SO63520,1,1
SO63521,3,2
SO63522,1,1
SO63523,1,1
SO63524,1,1
SO63525,6,3
SO63526,3,2
SO63527,3,2
SO63528,10,4
SO63529,6,3
SO63530,3,2
SO63531,6,4
SO63532,6,3
SO63533,15,5
SO63534,20,8
SO63535,12,6
SO63536,1,1
SO63537,15,5
SO63539,3,2
SO63540,6,4
SO63541,1,1
SO63542,6,4
SO63543,10,4
SO63544,1,1
SO63545,6,3
SO63546,10,4
SO63547,12,6
SO63548,10,4
SO63551,3,2
SO63552,6,3
SO63553,1,1
SO63554,6,3
SO63555,1,1
SO63556,3,2
SO63557,3,2
SO63558,20,8
SO63559,10,4
SO63560,1,1
SO63561,20,8
SO63562,10,4
SO63563,1,1
SO63564,1,1
SO63565,3,2
SO63566,3,2
SO63567,6,3
SO63568,3,2
SO63569,10,4
SO63570,1,1
SO63571,6,3
SO63573,6,3
SO63574,10,4
SO63575,6,3
SO63576,3,2
SO63577,15,5
SO63578,6,3
SO63579,3,2
SO63580,6,3
SO63581,1,1
SO63582,1,1
SO63583,3,2
SO63584,3,2
SO63585,1,1
SO63587,1,1
SO63588,6,3
SO63589,3,2
SO63590,3,2
SO63591,3,2
SO63592,6,3
SO63593,1,1
SO63594,6,3
SO63595,1,1
SO63597,6,3
SO63598,10,4
SO63599,20,8
SO63600,15,5
SO63601,6,4
SO63602,1,1
SO63603,12,6
SO63604,1,1
SO63605,15,5
SO63607,10,4
SO63608,12,6
SO63610,12,6
SO63611,10,4
SO63612,6,3
SO63613,21,6
SO63614,1,1
SO63615,3,2
SO63616,6,3
SO63618,20,8
SO63619,12,6
SO63620,20,8
SO63621,10,4
SO63622,6,3
SO63623,6,3
SO63624,1,1
SO63625,3,2
SO63626,10,4
SO63627,3,2
SO63628,1,1
SO63629,3,2
SO63630,6,3
SO63632,1,1
SO63633,1,1
SO63634,3,2
SO63635,1,1
SO63636,3,2
SO63637,10,4
SO63638,12,6
SO63639,20,8
SO63641,6,3
SO63642,10,4
SO63643,10,4
SO63644,3,2
SO63645,3,2
SO63647,1,1
SO63648,3,2
SO63649,3,2
SO63650,12,6
SO63651,1,1
SO63652,6,4
SO63653,3,2
SO63654,12,6
SO63655,6,3
SO63656,6,3
SO63657,1,1
SO63658,6,3
SO63659,3,2
SO63660,20,8
SO63662,20,8
SO63663,6,3
SO63664,1,1
SO63665,6,3
SO63666,6,3
SO63667,3,2
SO63668,3,2
SO63672,1,1
SO63673,1,1
SO63679,10,4
SO63680,10,4
SO63681,6,3
SO63682,20,8
SO63683,20,8
SO63684,12,6
SO63685,6,4
SO63687,12,6
SO63688,12,6
SO63689,1,1
SO63690,3,2
SO63691,6,3
SO63692,3,2
SO63693,1,1
SO63695,10,4
SO63696,3,2
SO63697,3,2
SO63698,10,4
SO63699,1,1
SO63700,6,3
SO63701,10,4
SO63703,12,6
SO63704,20,8
SO63705,3,2
SO63706,3,2
SO63707,1,1
SO63708,3,2
SO63709,10,4
SO63710,3,2
SO63711,3,2
SO63712,6,3
SO63713,3,2
SO63714,10,4
SO63715,6,4
SO63716,6,3
SO63717,3,2
SO63718,1,1
SO63719,2,2
SO63720,3,2
SO63721,6,3
SO63722,6,3
SO63723,1,1
SO63724,10,4
SO63725,3,2
SO63726,3,2
SO63727,20,8
SO63728,10,4
SO63729,10,4
SO63731,3,2
SO63732,3,2
SO63733,12,6
SO63734,6,4
SO63735,6,3
SO63736,6,3
SO63737,1,1
SO63739,6,3
SO63740,3,2
SO63741,10,4
SO63742,10,4
SO63743,1,1
SO63744,6,3
SO63745,3,2
SO63747,3,2
SO63748,20,8
SO63750,6,4
SO63751,1,1
SO63752,12,6
SO63755,12,6
SO63756,12,6
SO63757,3,2
SO63758,15,5
SO63759,1,1
SO63760,6,4
SO63761,1,1
SO63762,3,2
SO63763,20,8
SO63764,1,1
SO63765,10,4
SO63766,10,4
SO63767,6,3
SO63768,15,5
SO63769,1,1
SO63770,1,1
SO63771,3,2
SO63772,3,2
SO63773,2,2
SO63774,12,6
SO63775,1,1
SO63776,6,3
SO63777,6,3
SO63778,6,3
SO63779,3,2
SO63780,6,3
SO63781,3,2
SO63782,3,2
SO63783,1,1
SO63784,3,2
SO63785,6,3
SO63786,10,4
SO63787,12,6
SO63788,3,2
SO63789,6,3
SO63790,1,1
SO63791,10,4
SO63792,3,2
SO63793,3,2
SO63794,6,3
SO63795,6,4
SO63796,10,4
SO63800,6,3
SO63801,3,2
SO63802,6,4
SO63804,10,4
SO63805,10,4
SO63807,10,4
SO63810,3,2
SO63811,3,2
SO63812,6,3
SO63813,6,3
SO63815,20,8
SO63816,6,3
SO63817,6,3
